InspectionUID,InspectionDate,InspectionScore,InspectionStatus,FacilityName,FacilityFullStreetAddress,FacilityZip,EstablishmentType,Cuisine,FacilityRiskScore,FacilityRiskProfile
5701719,1/13/15 0:00,1,PASS,LONG JOHN SILVER'S,1100 OLD SPANISH TRAIL,77054,Restaurant - Single Service,SEAFOOD,5,MEDIUM
5702026,1/16/15 0:00,1,PASS,ST JOHN'S SCHOOL/GYM,2401 CLAREMONT STE A,77019,Restaurant - Single Service,"BEVERAGES, ETC.",3,MEDIUM
5702056,1/16/15 0:00,1,PASS,PALETERIA Y NEVERIA MICHOACANA NATURAL,8230 LONG POINT,77055,Restaurant - Single Service,,5,MEDIUM
5702267,1/20/15 0:00,1,PASS,BURGER KING # 24,5930 RICHMOND AVE,77057,Restaurant - Single Service,,6,MEDIUM
5700814,1/8/15 0:00,1,PASS,POPEYE'S,10112 BISSONNET,77036,Restaurant - Single Service,CHICKEN,5,MEDIUM
5702536,1/21/15 0:00,3,PASS,TIMMY CHAN'S RESTAURANT,9855 HOMESTEAD RD,77016-3701,Restaurant - Single Service,CHICKEN,8,MEDIUM
5702619,1/21/15 0:00,3,FAIL,TIMMY CHAN'S,9550 BISSONNET,77036,Restaurant - Single Service,,7,HIGH
5702699,1/22/15 0:00,1,PASS,JAKE'S PHILLY STEAKS & LOFT,2944 CHIMNEY ROCK RD,77056,Restaurant - Single Service,LOCAL / CONTINENTAL,7,HIGH
5702994,1/26/15 0:00,1,,SONIC DRIVE-IN,9425 MESA,77028,Restaurant - Single Service,"BURGERS, ETC.",5,HIGH
5703041,1/25/15 0:00,1,PASS,WINGSTOP,11926 WILCREST,77031,Restaurant - Single Service,,4,MEDIUM
5703172,1/27/15 0:00,1,PASS,PIZZA HUT # 27147,1227 W 43 RD ST,77018,Restaurant - Single Service,PIZZA,0,LOW
5703272,1/27/15 0:00,1,PASS,GULF FREEWAY CONOCO,3503 GULF  FWY,77003,Restaurant - Single Service,CHICKEN,6,MEDIUM
5700857,1/8/15 0:00,1,PASS,SUBWAY # 56045,1037 BLALOCK RD,77055,Restaurant - Single Service,SANDWICHES,0,MEDIUM
5700909,1/7/15 0:00,1,PASS,MR. SUBMARINE,3313 MANGUM RD,77092,Restaurant - Single Service,DELI,7,HIGH
5700980,1/8/15 0:00,1,PASS,M & M ICE CREAM & BURGER,210 WAYSIDE,77011,Restaurant - Single Service,"BURGERS, ETC.",5,MEDIUM
5721714,1/29/15 0:00,1,PASS,TACO BELL # 24127,1710 KINGWOOD DR,77339,Restaurant - Single Service,MEXICAN / HISPANIC,8,HIGH
5721764,1/29/15 0:00,3,PASS,MOSAIC BAR AND LOUNGE,5927 ALMEDA RD STE 190-K,77004,Restaurant - Single Service,BAR & GRILL,0,MEDIUM
5721785,1/29/15 0:00,1,PASS,PLAYSURE ISLAND,11246 WILCREST,77099,Restaurant - Single Service,,5,MEDIUM
5721870,1/29/15 0:00,1,PASS,KENTUCKY FRIED CHICKEN #W150630,95 E CROSSTIMBERS,77022,Restaurant - Single Service,CHICKEN,7,HIGH
5701286,1/12/15 0:00,3,PASS,SUBWAY #40477,11510 SPACE CENTER BLVD STE E,77059,Restaurant - Single Service,SANDWICHES,4,MEDIUM
5701379,1/10/15 0:00,1,PASS,RAINBOW SPOT,5409 ALLENDALE,77017,Restaurant - Single Service,,0,MEDIUM
5701562,1/13/15 0:00,1,PASS,ARMADILLA LANES,10055 FUQUA,77089,Restaurant - Single Service,"BURGERS, ETC.",0,MEDIUM
5702027,1/16/15 0:00,1,PASS,ST JOHN'S SCHOOL/GYM,2401 CLAREMONT STE A,77019,Restaurant - Single Service,"BEVERAGES, ETC.",3,MEDIUM
5702067,1/16/15 0:00,1,PASS,PUPUSERIA Y PANADERIA EMANUEL,105 E EDGEBROOK STE 101,77034,Restaurant - Single Service,MEXICAN / HISPANIC,5,MEDIUM
5702125,1/20/15 0:00,1,PASS,TAQUERIA MEXICO #2,401 WINKLER,77087,Restaurant - Single Service,MEXICAN / HISPANIC,7,HIGH
5702151,1/16/15 0:00,2,PASS,PALETERIA Y NEVERIA MICHOACANA NATURAL,8230 LONG POINT,77055,Restaurant - Single Service,,5,MEDIUM
5702301,1/20/15 0:00,1,PASS,LA PALAPA AT DOWNTOWN,1110 PRESTON,77002,Restaurant - Single Service,"BURGERS, ETC.",7,MEDIUM
5702547,1/21/15 0:00,1,PASS,TIMMY CHAN'S RESTAURANT,9855 HOMESTEAD RD,77016-3701,Restaurant - Single Service,CHICKEN,8,MEDIUM
5702598,1/22/15 0:00,1,PASS,EL REY RESTAURANT,910 SHEPHERD,77009,Restaurant - Single Service,MEXICAN / HISPANIC,7,HIGH
5702883,1/23/15 0:00,2,PASS,PIZZA HUT # 27120,743 DAIRY ASHFORD,77079,Restaurant - Single Service,PIZZA,5,MEDIUM
5702983,1/26/15 0:00,2,PASS,BELLFORT SEAFOOD,5851 SCOTT,77021,Restaurant - Single Service,SEAFOOD,7,HIGH
5702998,1/26/15 0:00,4,,SONIC DRIVE-IN,9425 MESA,77028,Restaurant - Single Service,"BURGERS, ETC.",5,HIGH
5703049,1/25/15 0:00,1,PASS,WINGSTOP,11926 WILCREST,77031,Restaurant - Single Service,,4,MEDIUM
5703175,1/27/15 0:00,2,PASS,PIZZA HUT # 27147,1227 W 43 RD ST,77018,Restaurant - Single Service,PIZZA,0,LOW
5703231,1/27/15 0:00,1,PASS,PHO DUY,6968 WILCREST STE F,77072,Restaurant - Single Service,VIETNAMESE,0,HIGH
5703241,1/27/15 0:00,1,PASS,AMERICAN DELI,12647 BISSONNET,77099,Restaurant - Single Service,,0,MEDIUM
5703273,1/27/15 0:00,3,PASS,GULF FREEWAY CONOCO,3503 GULF  FWY,77003,Restaurant - Single Service,CHICKEN,6,MEDIUM
5699936,1/2/15 0:00,3,FAIL,IRVINGTON FOOD MART(CHEVRON),6121 IRVINGTON,77022,Restaurant - Single Service,,7,HIGH
5703288,1/28/15 0:00,1,PASS,JACK IN THE BOX #644,7545 PARK PLACE,77087,Restaurant - Single Service,"BURGERS, ETC.",8,HIGH
5703293,1/27/15 0:00,1,PASS,TRIPLE J'S SMOKEHOUSE,6715 HOMESTEAD RD,77028,Restaurant - Single Service,BARBECUE,7,HIGH
5721640,1/29/15 0:00,1,PASS,SONIC DRIVE-IN #053-1122,2500 BAY AREA BLVD,77058,Restaurant - Single Service,"BURGERS, ETC.",5,MEDIUM
5700118,1/6/15 0:00,1,PASS,HIGH RISE DELI,9821 KATY  FWY STE 270,77024,Restaurant - Single Service,,5,HIGH
5721718,1/29/15 0:00,1,PASS,TACO BELL # 24127,1710 KINGWOOD DR,77339,Restaurant - Single Service,MEXICAN / HISPANIC,8,HIGH
5721769,1/29/15 0:00,1,PASS,FRESHII #621,1200 MCKINNEY STE 374,77010,Restaurant - Single Service,,3,MEDIUM
5721879,1/30/15 0:00,1,PASS,SLEEP INN AND SUITES IAH,18150 MCKAY DR,77338-5503,Restaurant - Single Service,LOCAL / CONTINENTAL,7,HIGH
5721936,1/30/15 0:00,1,PASS,PLAYSURE ISLAND,11246 WILCREST,77099,Restaurant - Single Service,,5,MEDIUM
5721949,1/31/15 0:00,1,PASS,TEXAS PIZZA,1853 RICHMOND AVE,77098,Restaurant - Single Service,PIZZA,4,MEDIUM
5721951,1/31/15 0:00,1,PASS,MCDONALDS IN WALMART,4412 NORTH FWY STE M,77022,Restaurant - Single Service,"BURGERS, ETC.",7,HIGH
5700178,1/6/15 0:00,1,PASS,RESTAURANTE MEXICANO LOS PANCHOS,1000 WEST OAKS MALL STE 417,77082,Restaurant - Single Service,MEXICAN / HISPANIC,0,MEDIUM
5700312,1/6/15 0:00,1,PASS,JACK IN THE BOX #3644,6006 HILLCROFT,77081,Restaurant - Single Service,"BURGERS, ETC.",8,MEDIUM
5700578,1/7/15 0:00,1,PASS,THE MEDITERRANEAN GRILL,1200 MCKINNEY  ST STE 365,77010,Restaurant - Single Service,,7,HIGH
5700716,1/8/15 0:00,1,PASS,EL REY TAQUERIA,3330 ELLA,77018,Restaurant - Single Service,MEXICAN / HISPANIC,6,MEDIUM
5700875,1/8/15 0:00,1,PASS,QUALITY INN SUITES BROOKHOLLOW,12439 NORTHWEST  FWY,77092,Restaurant - Single Service,,0,LOW
5700888,1/8/15 0:00,1,PASS,SUBWAY   53551,208 GREENSPOINT MALL STE 136,77060,Restaurant - Single Service,DELI,3,MEDIUM
5700944,1/8/15 0:00,1,PASS,TROPIK SUN FRUITS & NUTS,340 GREENSPOINT MALL STE 21,77060,Restaurant - Single Service,"BEVERAGES, ETC.",0,MEDIUM
5701014,1/8/15 0:00,1,PASS,WING STOP,8200 MAIN STE 800,77025,Restaurant - Single Service,CHICKEN,5,HIGH
5701143,1/9/15 0:00,1,PASS,KINGSPOINT MART,10640 KINGSPOINT,77075,Restaurant - Single Service,OTHER,0,MEDIUM
5701478,1/10/15 0:00,3,FAIL,TAQUERIA EL INDIO,917 TIDWELL STE 100,77022,Restaurant - Single Service,MEXICAN / HISPANIC,7,HIGH
5701552,1/13/15 0:00,2,PASS,LONG JOHN SILVER'S,1100 OLD SPANISH TRAIL,77054,Restaurant - Single Service,SEAFOOD,5,MEDIUM
5701823,1/15/15 0:00,1,PASS,DILPASAND MITHAI & SNACKS,6121 HILLCROFT STE T1,77081,Restaurant - Single Service,INDIAN / PAKISTANI,7,HIGH
5702153,1/12/15 0:00,2,PASS,APPLETREE DELI,1235 NORTH LOOP WEST,77008,Restaurant - Single Service,DELI,7,HIGH
5699990,1/5/15 0:00,1,PASS,PANDA EXPRESS -1900,5767 HOLLISTER,77040,Restaurant - Single Service,CHINESE,4,MEDIUM
5700084,1/5/15 0:00,1,PASS,VERTS #11,1572 W GRAY ST,77019,Restaurant - Single Service,DELI,0,MEDIUM
5700104,1/5/15 0:00,5,FAIL,STOP N SHOP GROCERY,5417 HARRISBURG,77011,Restaurant - Single Service,,0,MEDIUM
5700311,1/6/15 0:00,2,PASS,#1 CHICKEN RICE & SEAFOOD,4621 ALMEDA  RD,77004,Restaurant - Single Service,CHICKEN,6,HIGH
5700326,1/6/15 0:00,1,PASS,LITTLE CAESAR'S PIZZA 4577,16282 IMPERIAL VALLEY  DR,77060,Restaurant - Single Service,,4,MEDIUM
5700498,1/7/15 0:00,2,PASS,EASTEX TRAVEL PLAZA (Shell gasoline),15415 HIGHWAY 59  N,77396-2136,Restaurant - Single Service,SANDWICHES,5,HIGH
5700593,1/7/15 0:00,1,PASS,WENDY'S / HOBBY AIRPORT-LA TRELLE'S-UP,7800 AIRPORT BLVD STE B,77061,Restaurant - Single Service,,0,LOW
5702440,1/21/15 0:00,1,PASS,K ICE CREAM,159 SHARPSTOWN CENTER STE KSK 8,77036,Restaurant - Single Service,DESSERTS,4,MEDIUM
5700630,1/7/15 0:00,1,PASS,TACO BELL,10535 BISSONNET,77099,Restaurant - Single Service,MEXICAN / HISPANIC,7,HIGH
5700669,1/7/15 0:00,1,,WOODRIDGE BAPTIST CHURCH,5707 KINGWOOD  DR,77345,Restaurant - Single Service,,0,MEDIUM
5700685,1/7/15 0:00,2,PASS,BEN & JERRY'S,5515 KIRBY,77005,Restaurant - Single Service,DESSERTS,3,MEDIUM
5700731,1/8/15 0:00,1,PASS,BURGER KING,10414 RICHMOND STE B,77042,Restaurant - Single Service,"BURGERS, ETC.",7,MEDIUM
5700928,1/8/15 0:00,1,PASS,SUBWAY #5263,7020 MONROE  RD,77061,Restaurant - Single Service,SANDWICHES,0,MEDIUM
5700976,1/8/15 0:00,1,PASS,CHEVRON FOOD MART,6746 CANAL  ST,77011,Restaurant - Single Service,,7,HIGH
5702618,1/21/15 0:00,1,PASS,TIMMY CHAN'S,9550 BISSONNET,77036,Restaurant - Single Service,,7,HIGH
5702695,1/22/15 0:00,1,PASS,JAKE'S PHILLY STEAKS & LOFT,2944 CHIMNEY ROCK RD,77056,Restaurant - Single Service,LOCAL / CONTINENTAL,7,HIGH
5702896,1/23/15 0:00,5,FAIL,PLAYSURE ISLAND,11246 WILCREST,77099,Restaurant - Single Service,,5,MEDIUM
5703162,1/27/15 0:00,1,PASS,DARBAND SHISHKABOB,5670 HILLCROFT,77036,Restaurant - Single Service,,6,HIGH
5703370,1/27/15 0:00,2,PASS,SUBWAY,101 W EL DORADO BLVD STE D,77546,Restaurant - Single Service,SANDWICHES,0,MEDIUM
5703502,1/28/15 0:00,2,PASS,POLLOS ASADOS EL REGIO # 4,9510 BEECHNUT STE H,77036,Restaurant - Single Service,CHICKEN,7,HIGH
5703544,1/28/15 0:00,3,PASS,MS EXPRESS #701,7444 CANAL  ST,77011,Restaurant - Single Service,"HOT DOGS, ETC.",4,MEDIUM
5721780,1/29/15 0:00,1,PASS,SAM'S  BURGERS  GYRO,410 ALMEDA MALL,77075,Restaurant - Single Service,"BURGERS, ETC.",4,MEDIUM
5721865,1/29/15 0:00,1,PASS,KENTUCKY FRIED CHICKEN #W150630,95 E CROSSTIMBERS,77022,Restaurant - Single Service,CHICKEN,7,HIGH
5721955,1/29/15 0:00,1,PASS,TASTEE PIZZA,6455 HILLCROFT,77081,Restaurant - Single Service,PIZZA,4,MEDIUM
5701554,1/13/15 0:00,1,PASS,GORDON GALLEY BY MURPHY'S DELI,3950 S TERMINAL RD STE B-280,77032,Restaurant - Single Service,DELI,5,HIGH
5701643,1/14/15 0:00,1,PASS,IMPERIO BALLROOM,55 COOPER  RD,77076,Restaurant - Single Service,,0,MEDIUM
5701824,1/15/15 0:00,1,PASS,HUARACHE AZTECA,2323 WIRT RD,77055,Restaurant - Single Service,MEXICAN / HISPANIC,6,HIGH
5702082,1/16/15 0:00,1,PASS,FREEBIRDS WORLD BURRITO,9774 KATY  FWY STE 700,77055,Restaurant - Single Service,MEXICAN / HISPANIC,8,HIGH
5702401,1/21/15 0:00,1,PASS,ZERO'S SANDWICH SHOP,507 DALLAS STE C,77002,Restaurant - Single Service,SANDWICHES,6,HIGH
5702633,1/20/15 0:00,1,PASS,ALL-SEASON FOOD,3411 ANTOINE DR,77092-7058,Restaurant - Single Service,,6,HIGH
5702698,1/20/15 0:00,2,PASS,POPEYE'S  #47,5026 ANTOINE DR,77092,Restaurant - Single Service,CHICKEN,4,MEDIUM
5702824,1/23/15 0:00,1,PASS,TROPICAL TEA,10515 BELLAIRE BLVD  STE C,77072,Restaurant - Single Service,"BEVERAGES, ETC.",2,MEDIUM
5702915,1/24/15 0:00,1,PASS,LUCKY EVENING FOOD STORE,8900 S BRAESWOOD STE A,77074,Restaurant - Single Service,"BEVERAGES, ETC.",3,MEDIUM
5703178,1/27/15 0:00,1,PASS,MAKOLA IMPORTS,10814 S GESSNER,77071,Restaurant - Single Service,,0,MEDIUM
5703262,1/27/15 0:00,2,PASS,S & S FOOD MART,6617 ALMEDA GENOA RD,77048,Restaurant - Single Service,CHICKEN,7,MEDIUM
5703299,1/28/15 0:00,2,PASS,SALENTO COFFEE,2407 RICE  BLVD,77005,Restaurant - Single Service,LOCAL / CONTINENTAL,6,HIGH
5703352,1/28/15 0:00,1,PASS,UBERRITO # 802,1609 DURHAM DR,77007-3400,Restaurant - Single Service,MEXICAN / HISPANIC,6,HIGH
5703454,1/28/15 0:00,1,PASS,NEVON FOOD,8902 AIRPORT  BLVD,77061,Restaurant - Single Service,CHINESE,0,MEDIUM
5703496,1/28/15 0:00,1,PASS,#1 REVEILLE FOOD STORE,3418 REVEILLE,77087,Restaurant - Single Service,"BEVERAGES, ETC.",3,MEDIUM
5703539,1/28/15 0:00,3,FAIL,RESTAURANTE Y PUPUSERIA OLOCUILTA,7042 HARRISBURG,77011,Restaurant - Single Service,MEXICAN / HISPANIC,6,HIGH
5703558,1/29/15 0:00,1,PASS,CANDY MAN CATERING,11700 KATY FWY STE 120,77079,Restaurant - Single Service,DELI,7,HIGH
5721649,1/29/15 0:00,1,PASS,SWIRLL,2531 UNIVERSITY BLVD,77005-3228,Restaurant - Single Service,DESSERTS,3,MEDIUM
5699828,1/2/15 0:00,1,PASS,TINSELTOWN MOVIES 16 #218,12920 NORTHWEST  FWY,77040,Restaurant - Single Service,,4,MEDIUM
5699862,1/2/15 0:00,1,PASS,FRESH LEAF DELI,3010 BRIAR PARK DR,77042,Restaurant - Single Service,DELI,6,HIGH
5699897,1/2/15 0:00,3,FAIL,REY  DEL POLLO,10092 KLECKLEY DR,77075,Restaurant - Single Service,MEXICAN / HISPANIC,8,HIGH
5699935,1/3/15 0:00,1,PASS,IRVINGTON FOOD MART(CHEVRON),6121 IRVINGTON,77022,Restaurant - Single Service,,7,HIGH
5699962,1/5/15 0:00,2,PASS,SONIC DRIVE-IN #250-3460,3000 N DURHAM,77018,Restaurant - Single Service,"BURGERS, ETC.",5,MEDIUM
5699970,1/5/15 0:00,2,PASS,HAMPTON INN,12909 NORTHWEST  FWY,77040,Restaurant - Single Service,LOCAL / CONTINENTAL,8,LOW
5700305,1/6/15 0:00,1,PASS,JACK IN THE BOX #3644,6006 HILLCROFT,77081,Restaurant - Single Service,"BURGERS, ETC.",8,MEDIUM
5700318,1/6/15 0:00,2,PASS,CHURCH'S CHICKEN #1476,11334 HUGHES,77089,Restaurant - Single Service,CHICKEN,0,MEDIUM
5700341,1/6/15 0:00,1,PASS,AIRPORT FOOD MART,6915 TELEPHONE  RD STE A,77061,Restaurant - Single Service,OTHER,0,MEDIUM
5700374,1/6/15 0:00,1,PASS,POSADA INCA,3519 CLINTON,77020,Restaurant - Single Service,BREAKFAST,7,HIGH
5700622,1/7/15 0:00,1,PASS,SUBWAY #33606,7800 AIRPORT BLVD,77061,Restaurant - Single Service,SANDWICHES,7,MEDIUM
5700665,1/7/15 0:00,1,PASS,ROBEKS,1200 MCKINNEY STE 371,77010,Restaurant - Single Service,"BEVERAGES, ETC.",0,MEDIUM
5700859,1/7/15 0:00,1,PASS,BERING MEMORIAL U.M.CHURCH KIT,1440 HAROLD,77006,Restaurant - Single Service,LOCAL / CONTINENTAL,6,HIGH
5700955,1/8/15 0:00,1,PASS,NYX ULTRA RESTAURANT & LOUNGE,10905 BELLAIRE BLVD STE A,77072,Restaurant - Single Service,LOCAL / CONTINENTAL,0,MEDIUM
5700435,1/6/15 0:00,1,PASS,OTTO'S BBQ & HAMBURGERS,500 DALLAS STE T24,77002,Restaurant - Single Service,BARBECUE,9,HIGH
5700573,1/7/15 0:00,1,PASS,THE MEDITERRANEAN GRILL,1200 MCKINNEY  ST STE 365,77010,Restaurant - Single Service,,7,HIGH
5700668,1/7/15 0:00,1,PASS,STARBUCKS COFFEE #6332,1200 MCKINNEY STE 476,77010,Restaurant - Single Service,"BEVERAGES, ETC.",0,MEDIUM
5700710,1/8/15 0:00,3,PASS,EL REY TAQUERIA,3330 ELLA,77018,Restaurant - Single Service,MEXICAN / HISPANIC,6,MEDIUM
5700981,1/8/15 0:00,1,PASS,M & M ICE CREAM & BURGER,210 WAYSIDE,77011,Restaurant - Single Service,"BURGERS, ETC.",5,MEDIUM
5701190,1/11/15 0:00,1,PASS,JACK IN THE BOX #3963,13915 FONDREN,77085,Restaurant - Single Service,"BURGERS, ETC.",5,MEDIUM
5699831,1/2/15 0:00,1,PASS,SMOOTHIE KING #585,6586 WOODWAY,77057,Restaurant - Single Service,"BEVERAGES, ETC.",2,MEDIUM
5699964,1/5/15 0:00,1,PASS,SUBWAY SANDWICH #48562,945 N SHEPHERD,77007,Restaurant - Single Service,SANDWICHES,4,MEDIUM
5700088,1/5/15 0:00,1,PASS,VERTS #11,1572 W GRAY ST,77019,Restaurant - Single Service,DELI,0,MEDIUM
5701333,1/12/15 0:00,1,PASS,RIO GRANDE,12661 MARKET,77015,Restaurant - Single Service,,3,MEDIUM
5701530,1/13/15 0:00,1,PASS,SARKU JAPAN,500 BAYBROOK  MALL STE 2,77546,Restaurant - Single Service,JAPANESE,9,MEDIUM
5701543,1/13/15 0:00,1,PASS,DAIRY QUEEN,350 ALDINE BENDER,77060,Restaurant - Single Service,"BURGERS, ETC.",6,HIGH
5701564,1/13/15 0:00,3,PASS,ARMADILLA LANES,10055 FUQUA,77089,Restaurant - Single Service,"BURGERS, ETC.",0,MEDIUM
5701588,1/13/15 0:00,1,PASS,AMERICAN LEGION POST #594,7139 DIXIE  DR,77087,Restaurant - Single Service,LOCAL / CONTINENTAL,0,MEDIUM
5701870,1/15/15 0:00,1,PASS,FLOWERS FOOD STORE,2409 FLOWERS,77087,Restaurant - Single Service,"BEVERAGES, ETC.",2,LOW
5701935,1/15/15 0:00,1,PASS,US BIDA,10905 BELLAIRE BLVD STE E,77072,Restaurant - Single Service,BAR & GRILL,5,HIGH
5702070,1/16/15 0:00,2,PASS,PUPUSERIA Y PANADERIA EMANUEL,105 E EDGEBROOK STE 101,77034,Restaurant - Single Service,MEXICAN / HISPANIC,5,MEDIUM
5702129,1/20/15 0:00,2,PASS,TAQUERIA MEXICO #2,401 WINKLER,77087,Restaurant - Single Service,MEXICAN / HISPANIC,7,HIGH
5702288,1/20/15 0:00,1,PASS,EXTERRAN CAFE (inside Exterran Bldg),263 N SAM HOUSTON PKWY E STE 1V16,77060,Restaurant - Single Service,CAFETERIA,7,HIGH
5702303,1/20/15 0:00,1,PASS,LA PALAPA AT DOWNTOWN,1110 PRESTON,77002,Restaurant - Single Service,"BURGERS, ETC.",7,MEDIUM
5702413,1/21/15 0:00,1,PASS,ALBERT'S DELI,2910 ANTOINE DR STE A110,77092-7063,Restaurant - Single Service,DELI,7,HIGH
5702601,1/22/15 0:00,1,PASS,EL REY RESTAURANT,910 SHEPHERD,77009,Restaurant - Single Service,MEXICAN / HISPANIC,7,HIGH
5700885,1/8/15 0:00,1,PASS,SUBWAY   53551,208 GREENSPOINT MALL STE 136,77060,Restaurant - Single Service,DELI,3,MEDIUM
5700911,1/8/15 0:00,3,PASS,LOVE'S TRAVELSTOP & ARBY'S,3940 N MCCARTY RD,77013,Restaurant - Single Service,SANDWICHES,5,MEDIUM
5701023,1/9/15 0:00,1,PASS,CHRIST THE KING CATHOLIC,4419 N MAIN,77009,Restaurant - Single Service,LOCAL / CONTINENTAL,0,MEDIUM
5700397,1/7/15 0:00,1,PASS,BERING PARK DELI,800 BERING DR STE 110,77057,Restaurant - Single Service,DELI,6,HIGH
5700461,1/6/15 0:00,2,PASS,BON FIRE WINGS,3991 S GESSNER,77063,Restaurant - Single Service,CHICKEN,7,HIGH
5702884,1/23/15 0:00,1,PASS,PIZZA HUT # 27120,743 DAIRY ASHFORD,77079,Restaurant - Single Service,PIZZA,5,MEDIUM
5701142,1/9/15 0:00,1,PASS,KINGSPOINT MART,10640 KINGSPOINT,77075,Restaurant - Single Service,OTHER,0,MEDIUM
5701369,1/12/15 0:00,3,FAIL,ALONTI CAFE #36,1111 LOUISIANA STE B140,77002,Restaurant - Single Service,SANDWICHES,7,HIGH
5701441,1/11/15 0:00,1,PASS,ROMAN DELIGHT,5015 WESTHEIMER STE 1350,77056,Restaurant - Single Service,PIZZA,7,HIGH
5701471,1/10/15 0:00,1,PASS,TAQUERIA EL INDIO,917 TIDWELL STE 100,77022,Restaurant - Single Service,MEXICAN / HISPANIC,7,HIGH
5701513,1/9/15 0:00,1,PASS,SMOOTHIE KING #124,9703 WESTHEIMER STE C,77042,Restaurant - Single Service,"BEVERAGES, ETC.",3,MEDIUM
5701542,1/13/15 0:00,1,,CA ONE SERVICES--TERMINAL B,3100 N TERMINAL  WAY STE B,77032,Restaurant - Single Service,LOCAL / CONTINENTAL,8,HIGH
5701548,1/13/15 0:00,1,PASS,LONG JOHN SILVER'S,1100 OLD SPANISH TRAIL,77054,Restaurant - Single Service,SEAFOOD,5,MEDIUM
5700549,1/7/15 0:00,1,PASS,HIGH TOWER CAFE #9,2929 ALLEN   PARKWAY STE CCO2,77019,Restaurant - Single Service,DELI,2,LOW
5700632,1/7/15 0:00,1,PASS,TACO BELL,10535 BISSONNET,77099,Restaurant - Single Service,MEXICAN / HISPANIC,7,HIGH
5700733,1/8/15 0:00,1,PASS,BURGER KING,10414 RICHMOND STE B,77042,Restaurant - Single Service,"BURGERS, ETC.",7,MEDIUM
5701873,1/14/15 0:00,2,PASS,COCINA LATINA,1811 WIRT STE C,77055,Restaurant - Single Service,,0,MEDIUM
5702291,1/20/15 0:00,1,PASS,WORLD CLASS BURGERS,7105 W FUQUA STE A,77489,Restaurant - Single Service,"BURGERS, ETC.",4,MEDIUM
5702404,1/21/15 0:00,3,FAIL,SOPHIA'S  TEX MEX ONE ALLEN,500 DALLAS STE T-20A,77002,Restaurant - Single Service,MEXICAN / HISPANIC,7,HIGH
5703248,1/27/15 0:00,1,PASS,AMERICAN DELI,12647 BISSONNET,77099,Restaurant - Single Service,,0,MEDIUM
5700873,1/8/15 0:00,1,PASS,SHRIMP  ISLAND,6405 ANTOINE DR STE 15,77091,Restaurant - Single Service,SEAFOOD,5,HIGH
5703477,1/28/15 0:00,1,PASS,CHARLEY'S PHILLY STEAKS,5015 WESTHEIMER RD STE 1360,77056,Restaurant - Single Service,SANDWICHES,5,HIGH
5701307,1/12/15 0:00,1,PASS,SUBROC,5444 WESTHEIMER RD STE 110,77056,Restaurant - Single Service,DELI,3,MEDIUM
5701386,1/12/15 0:00,1,PASS,CREOLE FRENCHYS,15901 S POST OAK STE D,77053,Restaurant - Single Service,CHICKEN,6,MEDIUM
5701707,1/14/15 0:00,1,PASS,MCDONALDS #20749,11101 S SAM HOUSTON PKWY E,77089,Restaurant - Single Service,"BURGERS, ETC.",3,MEDIUM
5702441,1/21/15 0:00,1,PASS,DELICIAS TROPICALES,239 SHARPSTOWN MALL STE MM-148,77036,Restaurant - Single Service,,1,LOW
5701933,1/15/15 0:00,1,PASS,HOAGIE BURGER,6601 DIXIE,77087,Restaurant - Single Service,"BURGERS, ETC.",6,MEDIUM
5702302,1/20/15 0:00,2,PASS,SUBWAY SANDWICHES,2325 BAY AREA BLVD,77058,Restaurant - Single Service,,3,MEDIUM
5702403,1/21/15 0:00,3,FAIL,ZERO'S SANDWICH SHOP,507 DALLAS STE C,77002,Restaurant - Single Service,SANDWICHES,6,HIGH
5703246,1/27/15 0:00,1,PASS,MAYURI INDIAN RESTAURANT,930 MAIN STE T-240B,77002,Restaurant - Single Service,INDIAN / PAKISTANI,6,HIGH
5703265,1/27/15 0:00,1,PASS,MOSAIC BAR AND LOUNGE,5927 ALMEDA RD STE 190-K,77004,Restaurant - Single Service,BAR & GRILL,0,MEDIUM
5703368,1/27/15 0:00,1,PASS,SUBWAY,101 W EL DORADO BLVD STE D,77546,Restaurant - Single Service,SANDWICHES,0,MEDIUM
5703487,1/28/15 0:00,1,PASS,BASKIN ROBBINS,6755 BISSONNET,77074,Restaurant - Single Service,DESSERTS,4,MEDIUM
5703499,1/28/15 0:00,1,PASS,POLLOS ASADOS EL REGIO # 4,9510 BEECHNUT STE H,77036,Restaurant - Single Service,CHICKEN,7,HIGH
5721647,1/29/15 0:00,3,PASS,SONIC DRIVE-IN #053-1122,2500 BAY AREA BLVD,77058,Restaurant - Single Service,"BURGERS, ETC.",5,MEDIUM
5721950,1/31/15 0:00,4,FAIL,TEXAS PIZZA,1853 RICHMOND AVE,77098,Restaurant - Single Service,PIZZA,4,MEDIUM
5721953,1/31/15 0:00,2,PASS,MCDONALDS IN WALMART,4412 NORTH FWY STE M,77022,Restaurant - Single Service,"BURGERS, ETC.",7,HIGH
5702580,1/21/15 0:00,1,PASS,BAMBU DESSERTS & DRINKS,9820 GULF FWY STE C-3C,77034,Restaurant - Single Service,DESSERTS,3,MEDIUM
5702603,1/22/15 0:00,1,PASS,SKYLINE HOUSTON DELI (inside Phoenix Tower),3200 SOUTHWEST  FWY STE 910,77027,Restaurant - Single Service,DELI,6,MEDIUM
