InspectionUID,InspectionDate,InspectionScore,InspectionStatus,FacilityName,FacilityFullStreetAddress,FacilityZip,EstablishmentType,Cuisine,FacilityRiskScore,FacilityRiskProfile
5700035,1/5/15 0:00,1,PASS,LA QUINTA  #6086,930 NORMANDY ST,77015,Restaurant - Single Service,BREAKFAST,1,LOW
5700054,1/5/15 0:00,1,PASS,SALATA,185 HEIGHTS BLVD STE D,77007,Restaurant - Single Service,SALADS,4,MEDIUM
5700144,1/6/15 0:00,2,PASS,PEPPERCINI'S DELI,11720 KATY FWY STE 1ST FL,77079,Restaurant - Single Service,SANDWICHES,4,MEDIUM
5721673,1/29/15 0:00,2,PASS,MENCHIE'S  FROZEN  YOGURT,2353 E BAY AREA BLVD,77058,Restaurant - Single Service,DESSERTS,2,MEDIUM
5721729,1/29/15 0:00,3,PASS,SONIC DRIVE-IN of Houston TX,9931 ALMEDA GENOA RD,77075,Restaurant - Single Service,"BURGERS, ETC.",6,MEDIUM
5721837,1/30/15 0:00,1,PASS,LOGAN FARMS HONEY GLAZED HAM,3277 SOUTHWEST FWY STE A,77027,Restaurant - Single Service,OTHER,6,HIGH
5721902,1/30/15 0:00,4,PASS,OK FOOD STORE,3420 W LITTLE YORK RD STE C,77091-1521,Restaurant - Single Service,,0,LOW
5721986,2/2/15 0:00,3,PASS,SUBWAY SANDWICH,534 EL DORADO BLVD,77598,Restaurant - Single Service,DELI,6,MEDIUM
5722000,2/2/15 0:00,1,PASS,KROGERS 735 SUSHI BAR,12555 BRIAR FOREST,77077,Restaurant - Single Service,,2,LOW
5722105,2/2/15 0:00,1,PASS,DOMINO'S PIZZA #6787,5805 LYONS,77020,Restaurant - Single Service,PIZZA,0,MEDIUM
5722271,2/3/15 0:00,1,PASS,LA PALOMA REFRESQUERIA,6790 TELEPHONE RD STE C,77061,Restaurant - Single Service,DESSERTS,2,LOW
5701402,1/13/15 0:00,1,PASS,WHATABURGER #997,2265 W HOLCOMBE BLVD,77030,Restaurant - Single Service,"BURGERS, ETC.",4,MEDIUM
5701521,1/13/15 0:00,1,PASS,TELLEZ CROSSROADS CAFE II,2000 CRAWFORD STE 103,77002,Restaurant - Single Service,DELI,5,HIGH
5701523,1/13/15 0:00,1,PASS,WHICH WICH,213 HEIGHTS BLVD,77007,Restaurant - Single Service,SANDWICHES,4,MEDIUM
5700233,1/6/15 0:00,1,PASS,MILLER THEATER CONCESSION STAND,100 CONCERT  DR,77030,Restaurant - Single Service,,0,MEDIUM
5700319,1/6/15 0:00,1,PASS,POLLO RIKO INC,4400 NORTH FREEWAY STE 320,77022,Restaurant - Single Service,CHICKEN,8,HIGH
5700328,1/6/15 0:00,1,PASS,LITTLE CAESAR'S PIZZA 4577,16282 IMPERIAL VALLEY  DR,77060,Restaurant - Single Service,,4,MEDIUM
5700418,1/6/15 0:00,1,PASS,SOUTHERN DONUTS,4740 DACOMA ST STE E,77092,Restaurant - Single Service,,4,MEDIUM
5700499,1/7/15 0:00,1,PASS,EASTEX TRAVEL PLAZA (Shell gasoline),15415 HIGHWAY 59  N,77396-2136,Restaurant - Single Service,SANDWICHES,5,HIGH
5700574,1/7/15 0:00,1,PASS,HOUSTON CITY DELI AND GRILL,100 GLENBOROUGH DR STE 230,77067,Restaurant - Single Service,DELI,6,HIGH
5722325,2/3/15 0:00,2,PASS,7 SPICE CAJUN KITCHEN,11013 FUQUA ST,77089,Restaurant - Single Service,SEAFOOD,5,HIGH
5722349,2/3/15 0:00,1,PASS,CHINA MAX,1168 WILLOWBROOK MALL,77070,Restaurant - Single Service,CHINESE,6,HIGH
5702709,1/22/15 0:00,1,PASS,"SIMON'S CAFE,  HCC NE CAMPUS",555 COMMUNITY COLLEGE DR,77013,Restaurant - Single Service,,8,HIGH
5722404,2/3/15 0:00,1,PASS,JACK IN THE BOX # 0624,5801 BELLAIRE BLVD,77081,Restaurant - Single Service,"BURGERS, ETC.",5,MEDIUM
5722492,2/4/15 0:00,3,FAIL,OSTIONERIA LA REYNA,6249 BISSONNET,77081,Restaurant - Single Service,SEAFOOD,8,HIGH
5724582,1/28/15 0:00,1,PASS,NOM NOM NOODLES,1635 ELDRIDGE PKWY STE 400,77077,Restaurant - Single Service,VIETNAMESE,3,MEDIUM
5701656,1/14/15 0:00,1,PASS,SUBWAY 25309,6618 FANNIN,77030,Restaurant - Single Service,SANDWICHES,8,MEDIUM
5701840,1/15/15 0:00,2,PASS,GARNI CAFE,303 MEMORIAL CITY MALL STE 395D,77024,Restaurant - Single Service,MIDDLE EASTERN,4,MEDIUM
5700650,1/7/15 0:00,1,PASS,RAINBOW VILLAGE,6300 CORPORATE DR,77036,Restaurant - Single Service,,0,MEDIUM
5700874,1/8/15 0:00,2,PASS,LA  CRAWFISH,1005 BLALOCK STE B2,77055,Restaurant - Single Service,CAJUN,7,HIGH
5722485,2/4/15 0:00,1,PASS,HOUSTON  CITY  DELI,12707 NORTH FREEWAY STE 170,77060,Restaurant - Single Service,DELI,4,MEDIUM
5722519,2/4/15 0:00,2,PASS,SONIC,711 LOUISIANA ST STE R200,77002,Restaurant - Single Service,"BEVERAGES, ETC.",5,HIGH
5724559,1/26/15 0:00,1,PASS,SKYLINE DELI,575 N DAIRY ASHFORD STE 110,77079,Restaurant - Single Service,DELI,7,HIGH
5724571,1/27/15 0:00,1,PASS,CITILINE DELI AT DOW CHEMICAL,1254 ENCLAVE   PKWY STE 121,77077,Restaurant - Single Service,DELI,5,HIGH
5702957,1/26/15 0:00,1,PASS,LA QUINTA INN #690,9911 BUFFALO SPEEDWAY,77054,Restaurant - Single Service,LOCAL / CONTINENTAL,5,MEDIUM
5728619,2/3/15 0:00,1,PASS,STARBUCKS COFFEE # 9374,11200 NORTHWEST  FWY STE 101,77092,Restaurant - Single Service,"BEVERAGES, ETC.",4,MEDIUM
5700953,1/8/15 0:00,1,PASS,EL FRANCO LEE BALL PARK CONCESSION,9500 HALL RD STE C,77075,Restaurant - Single Service,"HOT DOGS, ETC.",4,MEDIUM
5700962,1/8/15 0:00,1,PASS,WOK & ROLL RESTAURANT,1000 MAIN STE T80,77002,Restaurant - Single Service,,7,HIGH
5703199,1/21/15 0:00,1,PASS,TORTAS EL ANGEL,1018 N SHEPHERD DR,77008,Restaurant - Single Service,MEXICAN / HISPANIC,7,MEDIUM
5703228,1/27/15 0:00,1,PASS,JOY'S DELI,6200 SAVOY STE 230,77036,Restaurant - Single Service,,7,HIGH
5703284,1/27/15 0:00,1,PASS,PIZZA PATRON,6849 S GESSNER STE B,77036,Restaurant - Single Service,,5,HIGH
5703347,1/28/15 0:00,1,PASS,FRANKS AMERICANA REVIVAL,3736 WESTHEIMER RD,77027-5222,Restaurant - Single Service,LOCAL / CONTINENTAL,0,LOW
5703388,1/28/15 0:00,1,PASS,BURGER KING #14,7745 S SAM HOUSTON PKWY E STE D,77075,Restaurant - Single Service,"BURGERS, ETC.",6,MEDIUM
5728565,2/4/15 0:00,2,PASS,CALLIOPE'S PO BOYS  # 2,7590 W BELLFORT,77071,Restaurant - Single Service,,6,HIGH
5729003,2/5/15 0:00,1,PASS,SUNRISE MINI MART,1703 MCCARTY,77029,Restaurant - Single Service,,0,MEDIUM
5729098,2/9/15 0:00,1,PASS,TAMALES DONA TERE,9335 GULF FWY STE C,77017,Restaurant - Single Service,MEXICAN / HISPANIC,9,MEDIUM
5701950,1/15/15 0:00,1,PASS,FAT PAT  SNOW CONE,10600 FUQUA STE C,77089,Restaurant - Single Service,DESSERTS,3,MEDIUM
5702096,1/15/15 0:00,2,PASS,CHOPSTIX,6755 HILLCROFT STE C,77081,Restaurant - Single Service,,6,HIGH
5728866,2/6/15 0:00,1,PASS,NESTLE TOLL HOUSE CAFE BY CHIP,1000 WEST OAKS MALL STE 449,77082,Restaurant - Single Service,DESSERTS,3,MEDIUM
5728898,2/6/15 0:00,1,PASS,SUBWAY # 25264,8726 RICHMOND,77063,Restaurant - Single Service,SANDWICHES,6,MEDIUM
5728943,2/6/15 0:00,1,PASS,DOMINO'S PIZZA #6673,6404 TELEPHONE,77061,Restaurant - Single Service,PIZZA,0,MEDIUM
5729052,2/9/15 0:00,2,PASS,STOP & GONE,6405 ANTOINE  DR STE 17,77091,Restaurant - Single Service,,0,MEDIUM
5722040,2/2/15 0:00,5,FAIL,KELLY'S CAJUN GRILL,500 BAYBROOK MALL STE 16,77546,Restaurant - Single Service,CHINESE,3,MEDIUM
5722050,2/2/15 0:00,5,FAIL,GREAT WRAPS,500 BAYBROOK MALL STE 7,77546,Restaurant - Single Service,,0,MEDIUM
5722161,2/3/15 0:00,1,PASS,SUBWAY #43926,4835 CALHOUN,77004,Restaurant - Single Service,SANDWICHES,5,MEDIUM
5722265,2/3/15 0:00,1,PASS,MCDONALD'S,530 MAXEY  RD,77013,Restaurant - Single Service,"BURGERS, ETC.",6,MEDIUM
5721671,1/29/15 0:00,3,FAIL,CHURCH'S,12802 EAST FWY,77015,Restaurant - Single Service,CHICKEN,7,HIGH
5721730,1/29/15 0:00,1,PASS,MCDONALDS,511 LOCKWOOD DR STE A,77011,Restaurant - Single Service,"BURGERS, ETC.",7,HIGH
5701408,1/13/15 0:00,1,PASS,TACOS TEC,8011 1/2 BENDELL,77017,Restaurant - Single Service,MEXICAN / HISPANIC,3,MEDIUM
5701449,1/13/15 0:00,1,PASS,TACOS LA FRONTERA,7505 HAMMERLY,77055,Restaurant - Single Service,MEXICAN / HISPANIC,0,MEDIUM
5701503,1/13/15 0:00,1,PASS,MCDONALD'S 37589,6509 WASHINGTON AVE,77007,Restaurant - Single Service,"BURGERS, ETC.",4,MEDIUM
5702795,1/23/15 0:00,1,PASS,CARL'S JR,3011 ELLA BLVD,77018,Restaurant - Single Service,"BURGERS, ETC.",0,MEDIUM
5702190,1/20/15 0:00,1,PASS,PIE FIVE PIZZA,107 YALE STE 400,77007,Restaurant - Single Service,PIZZA,5,HIGH
5702300,1/20/15 0:00,1,PASS,TOWNE PLACE SUITES,4015 INTERWOOD PKWY,77032,Restaurant - Single Service,LOCAL / CONTINENTAL,5,HIGH
5702445,1/21/15 0:00,2,PASS,COOKIE CORNER,719 SHARPSTOWN MALL STE A,77036,Restaurant - Single Service,DESSERTS,2,LOW
5702510,1/21/15 0:00,1,PASS,MCDONALD'S #24097,5015 WESTHEIMER STE 1340,77056,Restaurant - Single Service,"BURGERS, ETC.",7,HIGH
5729421,2/11/15 0:00,1,PASS,SUBWAY # 54814,823 S 75TH ST,77023,Restaurant - Single Service,SANDWICHES,2,LOW
5739699,3/9/15 0:00,1,PASS,SUBWAY,1275 ELDRIDGE PKWY  STE #140,77077,Restaurant - Single Service,SANDWICHES,7,MEDIUM
5739718,3/10/15 0:00,1,PASS,JIMMY JOHN'S,1120 ELDRIDGE PKWY STE 190,77077,Restaurant - Single Service,SANDWICHES,0,MEDIUM
5722293,2/3/15 0:00,1,PASS,SHAIAN CHURCH'S FRIED CHICKEN,4200 SAN JACINTO,77004,Restaurant - Single Service,CHICKEN,6,MEDIUM
5722329,2/3/15 0:00,1,PASS,SUBWAY SANDWICH,7925 W FM 1960 STE 1157,77070,Restaurant - Single Service,SANDWICHES,4,MEDIUM
5722377,2/3/15 0:00,2,PASS,NINFAS EXPRESS,600 TRAVIS STE 7A,77002,Restaurant - Single Service,,7,HIGH
5722490,2/3/15 0:00,1,PASS,LA SELVA,5207 TELEPHONE RD,77087,Restaurant - Single Service,MEXICAN / HISPANIC,6,HIGH
5749850,2/13/15 0:00,1,PASS,ALONTI DELI / CHEESE / WINE SHOP # 1,5 GREENWAY PLAZA STE C - 245,77046,Restaurant - Single Service,SANDWICHES,8,MEDIUM
5749863,2/13/15 0:00,1,PASS,PANDA EXPRESS,7420 S SAM HOUSTON PKWY W,77085,Restaurant - Single Service,CHINESE,7,MEDIUM
5729241,2/10/15 0:00,1,PASS,CORNERSTONE CAFE & CATERING,3200 WILCREST STE 130,77042,Restaurant - Single Service,,0,MEDIUM
5729333,2/10/15 0:00,1,PASS,TEAVANA,2000 WILLOWBROOK MALL STE 1218,77070,Restaurant - Single Service,"BEVERAGES, ETC.",1,MEDIUM
5729438,2/11/15 0:00,1,PASS,SUBWAY SANDWICH,7680 KATY  FWY,77024,Restaurant - Single Service,,4,MEDIUM
5702555,1/21/15 0:00,1,PASS,WENDY'S # 14,2928 WOODRIDGE,77087,Restaurant - Single Service,"BURGERS, ETC.",6,MEDIUM
5702576,1/21/15 0:00,1,PASS,CINNABON,500 BAYBROOK MALL BLVD STE 1080,77546,Restaurant - Single Service,DESSERTS,2,MEDIUM
5702760,1/22/15 0:00,1,PASS,POPEYE'S #48,7159 SCOTT,77021,Restaurant - Single Service,CHICKEN,6,MEDIUM
5722524,2/4/15 0:00,1,PASS,SALATA,711 LOUISANA ST STE R 22,77002,Restaurant - Single Service,SALADS,6,HIGH
5728658,2/3/15 0:00,1,PASS,STARBUCKS COFFEE # 9374,11200 NORTHWEST  FWY STE 101,77092,Restaurant - Single Service,"BEVERAGES, ETC.",4,MEDIUM
5728729,2/5/15 0:00,1,PASS,HIGH TOWER CAFE#6,5599 SAN FELIPE STE 120,77056,Restaurant - Single Service,DELI,8,HIGH
5701818,1/15/15 0:00,1,PASS,SUBWAY,12365 KINGSRIDE,77024,Restaurant - Single Service,DELI,7,HIGH
5739630,2/26/15 0:00,1,PASS,K T  DELI,11511 KATY  FWY NW STE 160,77079,Restaurant - Single Service,DELI,3,MEDIUM
5739689,3/6/15 0:00,1,PASS,BURGER KING  #7740,14501 WESTHEIMER RD,77077,Restaurant - Single Service,"BURGERS, ETC.",6,MEDIUM
5739715,3/10/15 0:00,3,FAIL,UMAMI SUSHI,1029 N HIGHWAY 6 STE 1010,77079,Restaurant - Single Service,SUSHI,0,HIGH
5739758,3/18/15 0:00,2,PASS,SUBWAY,2575 DAIRY ASHFORD STE J,77077,Restaurant - Single Service,,0,MEDIUM
5703202,1/27/15 0:00,1,PASS,FRIENDLY SEAFOOD MARKET,11845 BISSONNET,77099,Restaurant - Single Service,SEAFOOD,5,MEDIUM
5703208,1/27/15 0:00,1,PASS,EMERALD BOWL,9307 BOONE,77099,Restaurant - Single Service,"BURGERS, ETC.",5,HIGH
5703348,1/28/15 0:00,2,PASS,FRANKS AMERICANA REVIVAL,3736 WESTHEIMER RD,77027-5222,Restaurant - Single Service,LOCAL / CONTINENTAL,0,LOW
5703421,1/27/15 0:00,1,PASS,PIZZA PATRON,6849 S GESSNER STE B,77036,Restaurant - Single Service,,5,HIGH
5699832,1/2/15 0:00,2,PASS,VINH HUONG,11209 BELLAIRE BLVD STE C27,77072,Restaurant - Single Service,VIETNAMESE,6,HIGH
5702345,1/20/15 0:00,1,PASS,FUEL MAX # 8,19906 ALDINE WESTFIELD,77338,Restaurant - Single Service,"BEVERAGES, ETC.",7,HIGH
5702391,1/21/15 0:00,1,PASS,EAGLE MART #2,13334 CHISWICK  RD,77047,Restaurant - Single Service,"BEVERAGES, ETC.",3,MEDIUM
5703460,1/28/15 0:00,1,PASS,GREAT WRAPS,5085 WESTHEIMER STE A1352,77056,Restaurant - Single Service,SANDWICHES,6,MEDIUM
5721683,1/21/15 0:00,1,PASS,TORTAS EL ANGEL,1018 N SHEPHERD DR,77008,Restaurant - Single Service,MEXICAN / HISPANIC,7,MEDIUM
5721734,1/29/15 0:00,2,PASS,MCDONALDS,511 LOCKWOOD DR STE A,77011,Restaurant - Single Service,"BURGERS, ETC.",7,HIGH
5721800,1/30/15 0:00,2,PASS,SONIC DRIVE-IN #4441,7102 WILL CLAYTON  PKWY,77396,Restaurant - Single Service,"BURGERS, ETC.",5,MEDIUM
5750051,2/16/15 0:00,1,PASS,JUNGLE CAFE,9889 BELLAIRE BLVD STE 218,77036,Restaurant - Single Service,,5,HIGH
5750235,2/17/15 0:00,1,,KFC/TACO BELL,4317 LOCKWOOD DR,77026,Restaurant - Single Service,CHICKEN,7,HIGH
5750265,2/17/15 0:00,1,PASS,POTBELLY SANDWICH WORKS,8383 WESTHEIMER,77063,Restaurant - Single Service,SANDWICHES,9,MEDIUM
5750272,2/17/15 0:00,1,PASS,TARGET #2494,8503 S SAM HOUSTON  PKWY E,77075,Restaurant - Single Service,LOCAL / CONTINENTAL,4,MEDIUM
5703066,1/26/15 0:00,1,PASS,SHANGHAI FOOD(Inside Welcome Supermarket),9172 BELLAIRE BLVD,77036,Restaurant - Single Service,CHINESE,7,MEDIUM
5699904,1/2/15 0:00,1,PASS,JFE W. CORPORATION,3300 MONTROSE ST STE B,77006,Restaurant - Single Service,SUSHI,3,MEDIUM
5700129,1/6/15 0:00,1,PASS,HANDI  STOP #103,1201 W SAM HOUSTON NORTH PKWY,77043,Restaurant - Single Service,DELI,3,MEDIUM
5700201,1/6/15 0:00,1,PASS,BURGER KING # 4720,535 EL DORADO BLVD,77598,Restaurant - Single Service,"BURGERS, ETC.",5,MEDIUM
5728564,2/5/15 0:00,1,PASS,BURGER KING,5115 KIRBY DR,77098,Restaurant - Single Service,"BURGERS, ETC.",4,MEDIUM
5728590,2/5/15 0:00,1,PASS,TACO KALIENTE,2028 GESSNER,77080,Restaurant - Single Service,MEXICAN / HISPANIC,7,HIGH
5728626,2/5/15 0:00,1,PASS,LUNA PIZZERIA,3435 KIRBY CPE,77098,Restaurant - Single Service,DELI,3,MEDIUM
5703216,1/27/15 0:00,1,PASS,EMERALD BOWL,9307 BOONE,77099,Restaurant - Single Service,"BURGERS, ETC.",5,HIGH
5703379,1/28/15 0:00,1,PASS,SUBWAY,7208 N SHEPHERD DR STE 101,77091,Restaurant - Single Service,SANDWICHES,4,MEDIUM
5749699,2/12/15 0:00,1,PASS,BURGER KING # 2931,10205 EAST FWY,77029,Restaurant - Single Service,"BURGERS, ETC.",5,HIGH
5749803,2/12/15 0:00,2,PASS,KELLY'S CAJUN GRILL,500 BAYBROOK MALL STE 16,77546,Restaurant - Single Service,CHINESE,3,MEDIUM
5702625,1/21/15 0:00,1,PASS,LILY'S DELI,9898 BISSONNET STE 185,77036,Restaurant - Single Service,,5,MEDIUM
5702630,1/22/15 0:00,1,PASS,RISING ROLL GOURMET,12 GREENWAY PLAZA STE 100,77046,Restaurant - Single Service,SANDWICHES,5,MEDIUM
5750169,2/17/15 0:00,1,PASS,MARBLE SLAB CREAMERY,758 MEMORIAL CITY MALL,77024,Restaurant - Single Service,DESSERTS,0,MEDIUM
5750179,2/17/15 0:00,2,PASS,TACO BELL / KFC  # 027807,2093 TAYLOR ST,77007,Restaurant - Single Service,MEXICAN / HISPANIC,5,MEDIUM
5750239,2/17/15 0:00,3,FAIL,MASTER WOK,303 MEMORIAL CITY MALL STE 395 E,77024,Restaurant - Single Service,CHINESE,7,HIGH
5729130,2/9/15 0:00,1,PASS,CHUCK E. CHEESE'S,17780 TOMBALL PKWY,77064,Restaurant - Single Service,,10,MEDIUM
5729153,2/9/15 0:00,1,PASS,LA SLEEPY PO BOYS,9591 S MAIN,77025,Restaurant - Single Service,SANDWICHES,6,HIGH
5729229,2/10/15 0:00,1,PASS,STRIPES #1072,150 FOREST  CENTER,78415,Restaurant - Single Service,"BURGERS, ETC.",3,MEDIUM
5739705,3/9/15 0:00,3,FAIL,WATSON'S GRILL,14610 GRISBY,77079,Restaurant - Single Service,"BURGERS, ETC.",7,HIGH
5729064,2/9/15 0:00,1,PASS,LA GUERRERO MEAT MARKET,4420 N SHEPHERD,77018,Restaurant - Single Service,MEXICAN / HISPANIC,7,HIGH
5702864,1/23/15 0:00,1,PASS,WENDY'S,7090 W OREM,77085,Restaurant - Single Service,"BURGERS, ETC.",7,MEDIUM
5702949,1/25/15 0:00,1,PASS,VILLA ROMA PIZZA,2132 HOLLY HALL,77054,Restaurant - Single Service,PIZZA,7,HIGH
5703035,1/26/15 0:00,3,PASS,MCDONALDS 23719,1819 W MOUNT HOUSTON ST,77038,Restaurant - Single Service,,0,LOW
5703103,1/23/15 0:00,1,PASS,KING TASTTEE'S,3221 ENNIS,77004,Restaurant - Single Service,"BURGERS, ETC.",5,HIGH
5700441,1/7/15 0:00,1,PASS,ZEYAD BAKERY & SWEETS,8261 RICHMOND AVE STE B - C,77063,Restaurant - Single Service,MIDDLE EASTERN,5,HIGH
5700456,1/7/15 0:00,1,PASS,DIANA FOOD MARKET,1203 BAY AREA BLVD,77058,Restaurant - Single Service,,0,MEDIUM
5750644,2/5/15 0:00,1,PASS,BURGER KING #62,6220 EAST FWY,77020,Restaurant - Single Service,"BURGERS, ETC.",6,HIGH
5750652,2/19/15 0:00,1,PASS,TACOS A GO-GO,2912 WHITE OAK DR,77007,Restaurant - Single Service,MEXICAN / HISPANIC,7,HIGH
5750850,2/21/15 0:00,1,PASS,REFRESQUERIA DURANGO,11114 AIRLINE DR,77037-1111,Restaurant - Single Service,DESSERTS,6,HIGH
5749594,2/12/15 0:00,1,PASS,BOOGIE'S CHICAGO STYLE BBQ,8035 W AIRPORT STE 115,77071,Restaurant - Single Service,BARBECUE,6,HIGH
5749606,2/12/15 0:00,1,PASS,ISABELLA'S SNACK BAR,1200 CONGRESS STE 0002,77002,Restaurant - Single Service,,3,MEDIUM
5703489,1/28/15 0:00,1,PASS,BASKIN ROBBINS,6755 BISSONNET,77074,Restaurant - Single Service,DESSERTS,4,MEDIUM
5703545,1/28/15 0:00,1,PASS,CHINA 101 EXPRESS,7011 HARRISBURG BLVD STE 30 D,77011,Restaurant - Single Service,CHINESE,7,HIGH
5721703,1/29/15 0:00,1,PASS,BARRY'S PIZZA,7800 AIRPORT BLVD STE C-07,77061,Restaurant - Single Service,,3,MEDIUM
5721761,1/29/15 0:00,1,PASS,MOSAIC BAR AND LOUNGE,5927 ALMEDA RD STE 190-K,77004,Restaurant - Single Service,BAR & GRILL,0,MEDIUM
5721762,1/29/15 0:00,1,PASS,FRENCHY'S CHICKEN #103,5588 NORTH FWY,77076,Restaurant - Single Service,CHICKEN,7,HIGH
5729187,2/10/15 0:00,1,PASS,THE DOSHI HOUSE,3419 DOWLING ST,77004,Restaurant - Single Service,"BEVERAGES, ETC.",4,MEDIUM
5703238,1/27/15 0:00,1,PASS,MURPHY'S DELI,7909 PARKWOOD  CIR,77036,Restaurant - Single Service,,5,MEDIUM
5703385,1/28/15 0:00,1,PASS,DAIRY KING,11007 HOMESTEAD ST,77016,Restaurant - Single Service,"BURGERS, ETC.",4,MEDIUM
5703501,1/28/15 0:00,1,PASS,JACK IN THE BOX,8603 FM 1960 W,77070,Restaurant - Single Service,"BURGERS, ETC.",4,MEDIUM
5721559,1/29/15 0:00,1,PASS,SUBWAY,9251 GULF FWY,77017,Restaurant - Single Service,SANDWICHES,4,MEDIUM
5721570,1/29/15 0:00,1,PASS,HIGH TOWER DELI,1233 WEST LOOP SOUTH STE 740,77027,Restaurant - Single Service,DELI,5,HIGH
5721650,1/29/15 0:00,1,PASS,SWIRLL,2531 UNIVERSITY BLVD,77005-3228,Restaurant - Single Service,DESSERTS,3,MEDIUM
5721660,1/29/15 0:00,1,PASS,WINGSTOP,2410 BAY AREA  BLVD STE E,77058,Restaurant - Single Service,CHICKEN,0,MEDIUM
5729296,2/9/15 0:00,5,FAIL,ALAMO TAMALES TO GO,13914 GALVESTON RD STE 600,77598,Restaurant - Single Service,MEXICAN / HISPANIC,4,MEDIUM
5729462,2/11/15 0:00,1,PASS,MTV CAFE,12148 BELLAIRE BLVD STE 120,77072,Restaurant - Single Service,OTHER,1,LOW
5739585,2/9/15 0:00,2,PASS,WINGSTOP,2319 S KIRKWOOD,77077,Restaurant - Single Service,CHICKEN,8,MEDIUM
5739730,3/11/15 0:00,1,PASS,PRINCE'S DINER,11939 KATY  FWY,77079,Restaurant - Single Service,"BURGERS, ETC.",0,MEDIUM
5739821,3/30/15 0:00,1,PASS,DOMINO'S PIZZA #6655,12837 WESTHEIMER,77077,Restaurant - Single Service,PIZZA,4,MEDIUM
5749797,2/13/15 0:00,3,PASS,SUBWAY # 33728,9855   BLACKHAWK,77075,Restaurant - Single Service,DELI,6,MEDIUM
5749843,2/13/15 0:00,2,PASS,BELTWAY FOOD STORE,5504 S SAM HOUSTON PKWY W,77053,Restaurant - Single Service,SEAFOOD,5,MEDIUM
5750744,2/18/15 0:00,1,PASS,DOMINO'S PIZZA #6649,1421 WIRT,77055,Restaurant - Single Service,PIZZA,4,MEDIUM
5750811,2/20/15 0:00,1,PASS,HEIGHTS ASIAN CAFE,2201 YALE ST,77008,Restaurant - Single Service,VIETNAMESE,7,HIGH
5750905,2/23/15 0:00,1,PASS,PIZZA FINO,732 WILCREST,77042,Restaurant - Single Service,,3,MEDIUM
5721797,1/30/15 0:00,1,PASS,SUBWAY #25311,4410 WESTWAY PARK STE 700,77041,Restaurant - Single Service,SANDWICHES,4,MEDIUM
5721985,2/2/15 0:00,1,PASS,SUBWAY SANDWICH,534 EL DORADO BLVD,77598,Restaurant - Single Service,DELI,6,MEDIUM
5721840,1/30/15 0:00,1,PASS,LOGAN FARMS HONEY GLAZED HAM,3277 SOUTHWEST FWY STE A,77027,Restaurant - Single Service,OTHER,6,HIGH
5721857,1/29/15 0:00,1,PASS,SONIC DRIVE - IN # 6290,85 E CROSSTIMBERS,77022,Restaurant - Single Service,"BURGERS, ETC.",7,HIGH
5750948,2/23/15 0:00,1,PASS,HUGS & DONUTS,1901 N SHEPHERD DR STE 4,77008,Restaurant - Single Service,BREAKFAST,5,HIGH
5750980,2/19/15 0:00,1,PASS,ARBY'S ROAST BEEF,11570 GULF  FWY,77034,Restaurant - Single Service,OTHER,0,MEDIUM
5751101,2/17/15 0:00,1,PASS,RAISING CANE'S,7531 WESTHEIMER RD,77063,Restaurant - Single Service,CHICKEN,6,MEDIUM
5751150,2/24/15 0:00,1,PASS,THE BREAKFAST KLUB,3711 TRAVIS,77002,Restaurant - Single Service,BREAKFAST,7,HIGH
5751278,2/24/15 0:00,1,PASS,BURGER KING,9603 BISSONNET,77036,Restaurant - Single Service,"BURGERS, ETC.",4,MEDIUM
5700511,1/7/15 0:00,1,PASS,TRAVEL INN SUITES,17607 EASTEX FRWY,77396,Restaurant - Single Service,LOCAL / CONTINENTAL,0,LOW
5700518,1/7/15 0:00,1,PASS,BIG BURGER -V-,11207 W HARDY RD,77076,Restaurant - Single Service,"BURGERS, ETC.",7,HIGH
5700546,1/7/15 0:00,1,PASS,IMPERIO TAQUERIA,9418 ALMEDA GENOA STE A,77075,Restaurant - Single Service,MEXICAN / HISPANIC,4,MEDIUM
5722411,2/4/15 0:00,1,PASS,BEANS CAFE',1127 ELDRIDGE PKWY STE 100,77077,Restaurant - Single Service,"BEVERAGES, ETC.",0,LOW
5722525,2/4/15 0:00,2,PASS,SALATA,711 LOUISANA ST STE R 22,77002,Restaurant - Single Service,SALADS,6,HIGH
5728566,2/5/15 0:00,2,PASS,BURGER KING,5115 KIRBY DR,77098,Restaurant - Single Service,"BURGERS, ETC.",4,MEDIUM
5728568,2/5/15 0:00,3,PASS,EASTEX TRUCK STOP,6047 DWYER DR,77396,Restaurant - Single Service,MEXICAN / HISPANIC,6,MEDIUM
5728593,2/5/15 0:00,1,PASS,TACO KALIENTE,2028 GESSNER,77080,Restaurant - Single Service,MEXICAN / HISPANIC,7,HIGH
5722005,2/2/15 0:00,2,PASS,FRENCHY'S  @ KELLEY,5227 KELLEY,77026,Restaurant - Single Service,CHICKEN,4,MEDIUM
5722049,2/2/15 0:00,1,PASS,SUBWAY,1605 S POST OAK LN,77056,Restaurant - Single Service,SANDWICHES,4,MEDIUM
5722096,2/2/15 0:00,1,PASS,KFC #W150295,9227 CULLEN,77051,Restaurant - Single Service,CHICKEN,4,MEDIUM
5750306,2/17/15 0:00,1,PASS,LAS CAZUELAS,844 SHARPSTOWN CTR STE FC-17,77036,Restaurant - Single Service,,7,HIGH
