InspectionUID,InspectionDate,InspectionScore,InspectionStatus,FacilityName,FacilityFullStreetAddress,FacilityZip,EstablishmentType,Cuisine,FacilityRiskScore,FacilityRiskProfile
5703193,1/27/15 0:00,1,PASS,MORNINGSIDE THAI RESTAURANT,2473 S BRAESWOOD BLVD STE A,77030,Restaurant - Full Service,THAI,6,HIGH
5703455,1/28/15 0:00,1,PASS,BABIN'S SEAFOOD,17485 TOMBALL  PKWY,77064,Restaurant - Full Service,SEAFOOD,6,HIGH
5703527,1/28/15 0:00,1,,HYATT REGENCY,1200 LOUISIANA,77002,Restaurant - Full Service,LOCAL / CONTINENTAL,0,HIGH
5721783,1/29/15 0:00,1,PASS,MIA BELLA TRATTORIA,320 MAIN,77002,Restaurant - Full Service,ITALIAN,7,HIGH
5724592,1/29/15 0:00,1,PASS,LA HACIENDA RESTAURANT,14759 MEMORIAL,77079,Restaurant - Full Service,MEXICAN / HISPANIC,8,HIGH
5699848,1/2/15 0:00,1,PASS,GRACE PRESBYTERIAN CHURCH,10221 ELLA LEE LN STE E,77042,Restaurant - Full Service,LOCAL / CONTINENTAL,6,HIGH
5699912,1/2/15 0:00,3,FAIL,OSAKA JAPANESE RESTAURANT,515 WESTHEIMER STE E,77006,Restaurant - Full Service,JAPANESE,7,HIGH
5700124,1/6/15 0:00,3,FAIL,GUADALAJARA HACIENDA,9799 KATY  FWY,77024,Restaurant - Full Service,MEXICAN / HISPANIC,7,HIGH
5700349,1/6/15 0:00,2,PASS,BANANA LEAF 2,9896 BELLAIRE STE A,77036,Restaurant - Full Service,,0,HIGH
5700355,1/6/15 0:00,1,PASS,EL PENJAMO MEXICAN RESTAURANT,6110 LYONS AVE,77020,Restaurant - Full Service,MEXICAN / HISPANIC,5,HIGH
5700753,1/8/15 0:00,1,PASS,THE RANCHITO TAQUERIA,12150 BISSONNET,77099,Restaurant - Full Service,,0,HIGH
5700846,1/8/15 0:00,2,PASS,PHO 21,2443 BAY AREA  BLVD,77058,Restaurant - Full Service,VIETNAMESE,3,HIGH
5701256,1/12/15 0:00,2,PASS,TEXAS SUSHI HANA,9 N MAIN ST,77339-3710,Restaurant - Full Service,,5,HIGH
5701419,1/10/15 0:00,1,PASS,MADRAS PAVILLION,3910 KIRBY STE 130,77098,Restaurant - Full Service,INDIAN / PAKISTANI,8,HIGH
5701654,1/9/15 0:00,1,PASS,CAFE EUROPE,2711 FOUNTAINVIEW,77057,Restaurant - Full Service,,5,MEDIUM
5702077,1/16/15 0:00,2,PASS,CAFE ADOBE,7620 KATY  FWY STE 355,77024,Restaurant - Full Service,MEXICAN / HISPANIC,6,HIGH
5702259,1/20/15 0:00,1,PASS,CAFE EXPRESS,780 W SAM HOUSTON  PKWY N STE 100,77024,Restaurant - Full Service,LOCAL / CONTINENTAL,6,HIGH
5702480,1/21/15 0:00,3,FAIL,RUGGLES GREEN,801 TOWN & COUNTRY  BLVD STE B,77024,Restaurant - Full Service,,7,HIGH
5702747,1/22/15 0:00,3,FAIL,NEW KING PALACE CHINESE RESTAURANT,18315 TOMBALL  PKWY,77070,Restaurant - Full Service,OTHER,9,HIGH
5702849,1/23/15 0:00,1,PASS,CENTERFOLDS,6166 RICHMOND,77057,Restaurant - Full Service,BAR & GRILL,8,HIGH
5703011,1/26/15 0:00,2,PASS,TAQUERIA ELYSE'S,7675 CLAREWOOD,77036,Restaurant - Full Service,,7,HIGH
5703024,1/26/15 0:00,1,PASS,THE BRUNCH @ OST,4331 OLD SPANISH TRAIL,77021,Restaurant - Full Service,,4,MEDIUM
5703274,1/27/15 0:00,1,PASS,MIA BELLA TRATTORIA,320 MAIN,77002,Restaurant - Full Service,ITALIAN,7,HIGH
5703358,1/28/15 0:00,3,PASS,AKAMARU RESTAURANT,315 FAIRVIEW ST,77006,Restaurant - Full Service,SUSHI,4,MEDIUM
5721896,1/30/15 0:00,5,,ILLEGAL ESTABLISHMENT OPERATION/SURVEILLANCE/COMPL,X,,Restaurant - Full Service,,2,LOW
5699981,1/5/15 0:00,1,PASS,FOUR POINTS BY SHERATON,10655 KATY  FWY,77024,Restaurant - Full Service,LOCAL / CONTINENTAL,8,HIGH
5700295,1/6/15 0:00,1,PASS,ANTOJITOS MEXICAN RESTAURANT,9907 N HOUSTON ROSSLYN RD,77088-2133,Restaurant - Full Service,MEXICAN / HISPANIC,7,HIGH
5700306,1/6/15 0:00,1,PASS,369 ORIENTAL BISTRO,1009 WESTHEIMER STE B,77006,Restaurant - Full Service,CHINESE,7,HIGH
5699880,1/2/15 0:00,1,PASS,CASA GRANDE RESTAURANT,3401 N MAIN,77009,Restaurant - Full Service,MEXICAN / HISPANIC,7,HIGH
5699938,1/3/15 0:00,2,PASS,LAREDO TAQUERIA LLC,6904 IRVINGTON BLVD,77022,Restaurant - Full Service,,8,HIGH
5700188,1/6/15 0:00,1,PASS,FRESH LEAF DELI #1,5995 ROGERDALE RD,77072,Restaurant - Full Service,,2,LOW
5700192,1/6/15 0:00,1,PASS,FIESTA EN GUADALAJARA,3522 IRVINGTON,77009,Restaurant - Full Service,MEXICAN / HISPANIC,7,HIGH
5700321,1/6/15 0:00,1,PASS,YEN JING CHINESE RESTAURANT,17375 STATE HIGHWAY 249 STE 2K,77064,Restaurant - Full Service,CHINESE,6,HIGH
5700410,1/7/15 0:00,1,PASS,TAQUERIA ARANDAS #33,9401 MAIN  ST,77025,Restaurant - Full Service,MEXICAN / HISPANIC,7,HIGH
5700481,1/7/15 0:00,1,PASS,PEI WEI ASIAN DINER,14008 MEMORIAL DR,77079,Restaurant - Full Service,CHINESE,8,HIGH
5700607,1/7/15 0:00,2,PASS,ALWADI MEDITERRANEAN,15655 JOHN F. KENNEDY BLVD STE J,77032,Restaurant - Full Service,MIDDLE EASTERN,9,HIGH
5700324,1/6/15 0:00,1,PASS,BUFFALO GRILLE,4080 BISSONNET,77005,Restaurant - Full Service,LOCAL / CONTINENTAL,7,HIGH
5700334,1/6/15 0:00,1,PASS,PUPUSERIA SOCCER LOCKER,11220 AIRLINE,77073,Restaurant - Full Service,MEXICAN / HISPANIC,5,HIGH
5700436,1/7/15 0:00,1,PASS,HOLIDAY INN HOUSTON NRG/MEDICAL CENTER AREA,8111 KIRBY DR,77054,Restaurant - Full Service,LOCAL / CONTINENTAL,9,HIGH
5700472,1/7/15 0:00,1,PASS,PUPUSA BUFFET,7909 HILLCROFT STE A,77081,Restaurant - Full Service,,9,HIGH
5700611,1/7/15 0:00,1,PASS,ARTURO'S UPTOWN,1180 UPTOWN PARK BLVD STE 1,77056,Restaurant - Full Service,ITALIAN,8,HIGH
5700727,1/8/15 0:00,1,PASS,LOGAN'S ROADHOUSE,12950 NORTHWEST  FWY,77040,Restaurant - Full Service,BAR & GRILL,7,HIGH
5700783,1/8/15 0:00,3,FAIL,HYDERABAD HOUSE,6439 WESTHEIMER,77057,Restaurant - Full Service,INDIAN / PAKISTANI,3,MEDIUM
5700784,1/8/15 0:00,2,PASS,LOS CUCOS MEXICAN CAFE,23730 HWY 59 FWY,77339,Restaurant - Full Service,MEXICAN / HISPANIC,10,HIGH
5700810,1/8/15 0:00,1,PASS,OASIS FOODS,9725 BISSONNET STE H,77036,Restaurant - Full Service,INDIAN / PAKISTANI,5,HIGH
5700839,1/8/15 0:00,1,PASS,COLLINA'S ITALIAN CAFE,502 W 19TH,77008,Restaurant - Full Service,ITALIAN,7,HIGH
5701011,1/9/15 0:00,1,,RIVER OAKS COUNTRY CLUB,1600 RIVER OAKS,77019,Restaurant - Full Service,LOCAL / CONTINENTAL,8,HIGH
5701028,1/8/15 0:00,1,PASS,CAFE CUBANO,9411 RICHMOND AVE,77063,Restaurant - Full Service,,0,HIGH
5701032,1/9/15 0:00,1,PASS,FENG LING RESTAURANT,11010 WESTHEIMER STE A,77042,Restaurant - Full Service,CHINESE,8,HIGH
5701084,1/9/15 0:00,1,PASS,USA WINGS,54 E CROSSTIMBERS ST,77022-6228,Restaurant - Full Service,CHICKEN,8,HIGH
5701119,1/9/15 0:00,1,PASS,KIM SON CAFE,1809 ELDRIDGE PKWY STE 108,77077,Restaurant - Full Service,CHINESE,6,HIGH
5701187,1/11/15 0:00,2,PASS,BREWINGZ,6006 GULF  FWY,77023,Restaurant - Full Service,CHICKEN,3,MEDIUM
5701255,1/12/15 0:00,2,PASS,TAQUERIA LOS POTRILLOS #3,15622 S POST OAK STE 4,77053,Restaurant - Full Service,MEXICAN / HISPANIC,7,HIGH
5701381,1/12/15 0:00,1,PASS,CARDENENSE  RESTAURANTE,12028 HEMPSTEAD,77092,Restaurant - Full Service,MEXICAN / HISPANIC,6,HIGH
5701435,1/11/15 0:00,1,PASS,THE DAILY GRILL RESTAURANT/BAR,5085 WESTHEIMER STE 3125,77056,Restaurant - Full Service,BAR & GRILL,7,HIGH
5701538,1/13/15 0:00,1,PASS,LUIGI'S CUCINA ITALIANA,3030 AUDLEY ST,77098,Restaurant - Full Service,LOCAL / CONTINENTAL,6,HIGH
5701550,1/13/15 0:00,1,PASS,BROWNSTONE,2736 VIRGINIA STE C,77098,Restaurant - Full Service,PIZZA,0,HIGH
5701648,1/14/15 0:00,1,PASS,KURUMAYA RESTAURANT/SUSHI JIN,14670 MEMORIAL  DR,77079,Restaurant - Full Service,JAPANESE,7,HIGH
5701742,1/15/15 0:00,1,PASS,KELLEY'S GRILL,8015 PARK PLACE,77087,Restaurant - Full Service,LOCAL / CONTINENTAL,7,HIGH
5700887,1/8/15 0:00,1,PASS,GRAND LUX CAFE,5000 WESTHEIMER RD STE 690,77056,Restaurant - Full Service,BAR & GRILL,9,HIGH
5701074,1/9/15 0:00,2,PASS,ASIANA GARDEN II,379 GREENS  RD,77060,Restaurant - Full Service,KOREAN,9,HIGH
5701083,1/9/15 0:00,1,PASS,TAQUERIA LA FUENTE,9927 IRVINGTON,77076,Restaurant - Full Service,MEXICAN / HISPANIC,7,HIGH
5701091,1/9/15 0:00,2,PASS,KOREA HOUSE,10078 LONG POINT RD,77055,Restaurant - Full Service,KOREAN,7,HIGH
5701095,1/9/15 0:00,1,PASS,CAFE RIAN CAJUN CAFE,8790 FM1960 BYPASS WEST STE A-100,77338,Restaurant - Full Service,CAJUN,5,HIGH
5701099,1/9/15 0:00,1,PASS,INDIAN GRILL,185 GREENS  RD,77060,Restaurant - Full Service,INDIAN / PAKISTANI,6,HIGH
5701236,1/12/15 0:00,1,PASS,RAILROAD CROSSING BBQ AND GRILL,14715 HEMPSTEAD RD,77040,Restaurant - Full Service,BARBECUE,6,HIGH
5701276,1/12/15 0:00,1,PASS,PAPPASITO'S CANTINA,10409 KATY  FWY,77024,Restaurant - Full Service,MEXICAN / HISPANIC,6,HIGH
5701280,1/12/15 0:00,1,PASS,CRAVE SUSHI,2900 TRAVIS STE F,77006,Restaurant - Full Service,SUSHI,6,HIGH
5701292,1/12/15 0:00,2,PASS,SOMA  JAPANESE  RESTAURANT,4820 WASHINGTON AVE STE A,77007,Restaurant - Full Service,SUSHI,9,HIGH
5701905,1/15/15 0:00,3,FAIL,OSTIONERIA 7 MARES SEAFOOD #2,1724 WIRT  RD,77055,Restaurant - Full Service,SEAFOOD,7,HIGH
5702121,1/16/15 0:00,3,FAIL,TAQUERIA  EL CHILANGO,8303 LONG POINT,77055,Restaurant - Full Service,,0,HIGH
5702171,1/20/15 0:00,1,,CA ONE SERVICES-TERMINAL  A,2800 N TERMINAL WAY STE A,77032,Restaurant - Full Service,,1,LOW
5701631,1/9/15 0:00,1,PASS,DANDANAH CAFE AND GRILL,2707 FOUNTAINVIEW DR STE A,77057,Restaurant - Full Service,MIDDLE EASTERN,5,HIGH
5701781,1/15/15 0:00,2,PASS,SUSHI ROCK,2400 W HOLCOMBE,77030,Restaurant - Full Service,JAPANESE,7,HIGH
5702340,1/20/15 0:00,1,PASS,MYTH CAFE,1730 JEFFERSON,77003,Restaurant - Full Service,MIDDLE EASTERN,6,HIGH
5702376,1/21/15 0:00,1,PASS,PANDA ICE,9102 BELLAIRE,77036,Restaurant - Full Service,"BEVERAGES, ETC.",0,MEDIUM
5702493,1/21/15 0:00,1,PASS,MARINES EMPANADAS DEL. COL.,3227 HILLCROFT,77057,Restaurant - Full Service,MEXICAN / HISPANIC,5,HIGH
5702674,1/22/15 0:00,1,PASS,EL RANCHERITO TAQUERIA,6818 CHETWOOD,77081,Restaurant - Full Service,,10,HIGH
5701902,1/15/15 0:00,3,FAIL,THE STAG'S HEAD,2128 PORTSMOUTH,77098,Restaurant - Full Service,LOCAL / CONTINENTAL,7,HIGH
5701976,1/15/15 0:00,1,PASS,MAZAJ HOOKAH RESTAURANT,5615 RICHMOND AVE STE 180,77057,Restaurant - Full Service,INDIAN / PAKISTANI,5,HIGH
5702001,1/16/15 0:00,1,PASS,THAI GOURMET,6324 RICHMOND,77057,Restaurant - Full Service,THAI,6,HIGH
5702035,1/16/15 0:00,1,PASS,CAJUN TOWN CAFE #2,351 GREENS RD,77060,Restaurant - Full Service,SEAFOOD,8,HIGH
5702135,1/15/15 0:00,1,PASS,SAMBUCA,909 TEXAS STE F,77002,Restaurant - Full Service,LOCAL / CONTINENTAL,7,HIGH
5702225,1/20/15 0:00,1,PASS,OLIVE GARDEN #1803,9750 KATY  FWY,77055,Restaurant - Full Service,ITALIAN,8,HIGH
5702834,1/23/15 0:00,2,PASS,TALLOWOOD BAPTIST CHURCH,555 TALLOWOOD,77024,Restaurant - Full Service,,8,MEDIUM
5702867,1/23/15 0:00,1,PASS,SAGE 400 JAPANESE CUISINE,2800 SAGE RD STE A-400,77056,Restaurant - Full Service,JAPANESE,6,HIGH
5702966,1/26/15 0:00,1,PASS,SHAHNAI RESTAURANT,5920 HILLCROFT STE D,77036,Restaurant - Full Service,INDIAN / PAKISTANI,8,HIGH
5702481,1/21/15 0:00,1,PASS,HOBBIT CAFE',2243 RICHMOND AVE,77098,Restaurant - Full Service,LOCAL / CONTINENTAL,7,HIGH
5702497,1/21/15 0:00,2,PASS,COCINA LATINA,5920 BELLAIRE STE G,77081,Restaurant - Full Service,,7,HIGH
5702502,1/21/15 0:00,2,PASS,EL MATADOR,12797 WESTHEIMER RD,77077,Restaurant - Full Service,MEXICAN / HISPANIC,0,HIGH
5702552,1/21/15 0:00,1,PASS,888 CHINESE RESTAURANT,403 WINKLER  DR,77087,Restaurant - Full Service,CHINESE,7,HIGH
5702570,1/21/15 0:00,1,,AZUMA SUSHI ROBATA,909 TEXAS STE E,77002,Restaurant - Full Service,JAPANESE,7,HIGH
5702646,1/22/15 0:00,1,PASS,SALT GRASS II STEAKHOUSE,9110 SOUTHWEST  FWY,77074,Restaurant - Full Service,BAR & GRILL,8,HIGH
5702693,1/13/15 0:00,1,PASS,CAFE PITA,10852 WESTHEIMER,77042,Restaurant - Full Service,MIDDLE EASTERN,6,HIGH
5703058,1/26/15 0:00,3,FAIL,JASMINE ASIAN CUISINE,9938 BELLAIRE BLVD STE D,77036,Restaurant - Full Service,,6,HIGH
5703131,1/27/15 0:00,1,PASS,SHANGHAI RESTAURANT,11935 KATY FRY,77079,Restaurant - Full Service,CHINESE,7,HIGH
5703331,1/27/15 0:00,1,PASS,NEW YORK PIZZERIA,5727 WESTHEIMER STE B,77057,Restaurant - Full Service,ITALIAN,9,HIGH
5702757,1/22/15 0:00,2,PASS,HIDO JAPANESE GRILL & SUSHI,17395 TOMBALL  PKWY STE 3J,77064,Restaurant - Full Service,JAPANESE,0,HIGH
5702857,1/23/15 0:00,1,PASS,PETROLEUM CLUB HOUSTON,1201 LOUISIANNA STE 35 TH,77002,Restaurant - Full Service,LOCAL / CONTINENTAL,7,HIGH
5721928,1/30/15 0:00,1,PASS,PAPPAS BAR-B-Q,9797 WESTHEIMER,77042,Restaurant - Full Service,BARBECUE,7,HIGH
5703077,1/26/15 0:00,2,PASS,WOLFIE'S RESTAURANT AND BAR,467 BAY AREA BLVD,77058,Restaurant - Full Service,LOCAL / CONTINENTAL,0,HIGH
5703187,1/27/15 0:00,1,PASS,LONDON SIZZLER TANDOORI,6690 SOUTHWEST  FWY,77074,Restaurant - Full Service,INDIAN / PAKISTANI,7,HIGH
5703281,1/27/15 0:00,1,PASS,THAI STYLE FAST FOOD,5712 S GESSNER STE D,77036,Restaurant - Full Service,THAI,7,MEDIUM
5703308,1/23/15 0:00,2,PASS,KIM CHAU RESTAURANT,6806 LONG POINT DR STE I,77055,Restaurant - Full Service,VIETNAMESE,6,HIGH
5699940,1/3/15 0:00,1,PASS,PHO DIEN,10623 BELLAIRE STE C198,77072,Restaurant - Full Service,VIETNAMESE,6,HIGH
5700024,1/5/15 0:00,1,PASS,MELBA'S COUNTRY KITCHEN,10840 BEAUMONT  HWY,77078,Restaurant - Full Service,LOCAL / CONTINENTAL,7,HIGH
5700076,1/5/15 0:00,1,PASS,EPICURE BAKERY & TEA ROOM,2005 W GRAY STE C,77019,Restaurant - Full Service,LOCAL / CONTINENTAL,6,HIGH
5700142,1/5/15 0:00,1,PASS,MCCORMICK & SCHMICK'S,1151 UPTOWN PARK  BLVD STE 1,77056,Restaurant - Full Service,SEAFOOD,9,HIGH
5703360,1/28/15 0:00,1,PASS,RIVER OAKS BAPTIST CHURCH,2300 WILLOWICK,77027,Restaurant - Full Service,"BEVERAGES, ETC.",1,LOW
5703490,1/28/15 0:00,1,PASS,OMELETTE AND WAFFLES,8533 BEECHNUT,77036,Restaurant - Full Service,MEXICAN / HISPANIC,7,HIGH
5721675,1/29/15 0:00,3,PASS,FU FU CAFE,9889 BELLAIRE STE A105,77036,Restaurant - Full Service,CHINESE,4,MEDIUM
5721796,1/30/15 0:00,2,PASS,GODO'S RESTAURANT/ORIENTAL,7235 FANNIN,77030,Restaurant - Full Service,THAI,9,HIGH
5724568,1/26/15 0:00,1,PASS,RINCON CRIOLLO CUBAN CUSINE,2150 S STATE HIGHWAY 6 STE 150,77077,Restaurant - Full Service,"BURGERS, ETC.",6,HIGH
5726578,1/28/15 0:00,1,PASS,THAI  COTTAGE AT WESTHEIMER,10001 WESTHEIMER RD STE 2124,77042,Restaurant - Full Service,THAI,7,HIGH
5700302,1/6/15 0:00,3,FAIL,BAMBOO GARDEN CHINESE RESTAURANT,1510 ELDRIDGE PKWY STE 112,77077,Restaurant - Full Service,,0,HIGH
5700636,1/7/15 0:00,1,PASS,RESTAURANTE EL ANGOSTINO,10302 HARWIN DR STE C,77036,Restaurant - Full Service,MEXICAN / HISPANIC,7,HIGH
5699839,1/2/15 0:00,1,PASS,GRACES',3111 KIRBY DR,77098,Restaurant - Full Service,BAR & GRILL,0,HIGH
5700001,1/5/15 0:00,3,FAIL,SKINNY RITA'S,4002 N MAIN,77009,Restaurant - Full Service,MEXICAN / HISPANIC,7,HIGH
5700028,1/5/15 0:00,3,FAIL,MELBA'S COUNTRY KITCHEN,10840 BEAUMONT  HWY,77078,Restaurant - Full Service,LOCAL / CONTINENTAL,7,HIGH
5700739,1/8/15 0:00,1,PASS,CHILI'S GRILL & BAR #574,3215 SOUTHWEST  FWY,77027,Restaurant - Full Service,BAR & GRILL,7,HIGH
5700903,1/8/15 0:00,1,PASS,HIBACHI GRILL & BUFFET,12183 KATY FWY STE H,77079,Restaurant - Full Service,JAPANESE,9,HIGH
5700942,1/8/15 0:00,1,PASS,WOK D LITE CHINESE CAFE,10904 FUQUA,77089,Restaurant - Full Service,CHINESE,4,MEDIUM
5700985,1/8/15 0:00,2,PASS,CONNIE SEAFOOD MARKET #2,340 S WAYSIDE,77011,Restaurant - Full Service,,7,HIGH
5700285,1/6/15 0:00,1,PASS,VINCENT'S,2701 W DALLAS,77019,Restaurant - Full Service,ITALIAN,8,HIGH
5701174,1/11/15 0:00,1,PASS,CROWNE PLAZA HOTEL,8686 KIRBY,77054,Restaurant - Full Service,LOCAL / CONTINENTAL,8,HIGH
5701238,1/12/15 0:00,1,PASS,CHACHI'S MEXICAN BAR & GRILL,4300  TOWN CENTER PL STE 5,77339,Restaurant - Full Service,MEXICAN / HISPANIC,7,HIGH
5701240,1/12/15 0:00,1,PASS,LEIBMAN'S WINE & FINE FOODS,14529 MEMORIAL,77079,Restaurant - Full Service,DELI,7,HIGH
5701253,1/12/15 0:00,2,PASS,GRILLE 5115 (Saks 5th Avenue),5115 WESTHEIMER RD STE C,77056,Restaurant - Full Service,LOCAL / CONTINENTAL,7,HIGH
5701359,1/12/15 0:00,1,PASS,LES GIVRAL'S SANDWICH & CAFE,2704 MILAM,77006,Restaurant - Full Service,VIETNAMESE,7,HIGH
5701495,1/13/15 0:00,1,PASS,TEXAS ENCHILADA HOUSE,302 W CROSSTIMBERS,77018,Restaurant - Full Service,MEXICAN / HISPANIC,7,HIGH
5701629,1/14/15 0:00,2,PASS,FIELD OF GREENS,2320 W ALABAMA,77098,Restaurant - Full Service,VEGETARIAN,6,HIGH
5701788,1/15/15 0:00,1,PASS,CANYON CREEK CAFE,6603 WESTCOTT ST,77007,Restaurant - Full Service,BAR & GRILL,7,HIGH
5701909,1/15/15 0:00,2,PASS,RUCHI'S EL RINCO MEXICO GRILL,11460 FUQUA STE 900,77089,Restaurant - Full Service,MEXICAN / HISPANIC,7,HIGH
5702008,1/16/15 0:00,1,,MAYURI RESTAURANT,5857 WESTHEIMER STE A,77057,Restaurant - Full Service,INDIAN / PAKISTANI,8,HIGH
5700597,1/7/15 0:00,1,PASS,AMAYA'S RESTAURANT TAQUERIA Y PUPUSERIA,12468 BELLAIRE BLVD,77072,Restaurant - Full Service,MEXICAN / HISPANIC,6,HIGH
5700641,1/7/15 0:00,3,FAIL,RESTAURANTE EL ANGOSTINO,10302 HARWIN DR STE C,77036,Restaurant - Full Service,MEXICAN / HISPANIC,7,HIGH
5700680,1/7/15 0:00,1,PASS,EL PAPATURRO COCINA,1407 S WAYSIDE,77011,Restaurant - Full Service,,7,HIGH
5700743,1/8/15 0:00,1,PASS,CHILI'S GRILL & BAR #574,3215 SOUTHWEST  FWY,77027,Restaurant - Full Service,BAR & GRILL,7,HIGH
5702333,1/20/15 0:00,1,PASS,CASAREZ MEXICAN RESTAURANT,887 EDGEBROOK  DR,77034,Restaurant - Full Service,MEXICAN / HISPANIC,7,HIGH
5702416,1/20/15 0:00,1,PASS,BLACK-EYED PEA #2015,4211 BELLAIRE BLVD,77025,Restaurant - Full Service,BAR & GRILL,8,HIGH
5703206,1/27/15 0:00,1,PASS,SPARROW BAR & COOK SHOP,3701 TRAVIS,77002,Restaurant - Full Service,LOCAL / CONTINENTAL,7,HIGH
5703235,1/27/15 0:00,1,PASS,STARBUCKS COFFEE #6377,17731 TOMBALL  PKWY,77064,Restaurant - Full Service,"BEVERAGES, ETC.",2,MEDIUM
5703254,1/27/15 0:00,2,PASS,TAQUERIA RESTAURANT DONA ROSA,8405 ALMEDA GENOA STE M,77075,Restaurant - Full Service,,6,MEDIUM
5703324,1/28/15 0:00,1,PASS,ALCON LABS CAFETERIA,2650 W BELLFORT,77054,Restaurant - Full Service,CAFETERIA,6,HIGH
5700905,1/8/15 0:00,1,PASS,HIBACHI GRILL & BUFFET,12183 KATY FWY STE H,77079,Restaurant - Full Service,JAPANESE,9,HIGH
5700924,1/8/15 0:00,1,PASS,LA PUPUSA RICA,9399 S GESSNER,77074,Restaurant - Full Service,,8,HIGH
5700957,1/8/15 0:00,1,PASS,ORIENTAL GARDENS,1528 KINGWOOD  DR,77339,Restaurant - Full Service,CHINESE,7,HIGH
5703552,1/29/15 0:00,1,PASS,BOUDREAUX'S CAJUN KITCHEN,2903 WOODRIDGE STE 100,77087,Restaurant - Full Service,CAJUN,8,HIGH
5721612,1/29/15 0:00,1,PASS,BROOKDALE WEST UNIVERSITY,5151 BUFFALO SPEEDWAY,77005,Restaurant - Full Service,LOCAL / CONTINENTAL,9,HIGH
5721665,1/29/15 0:00,2,PASS,ALAZAN POBLANO MEXICAN GRILL,7721 ALMEDA GENOA,77075,Restaurant - Full Service,MEXICAN / HISPANIC,4,MEDIUM
5721678,1/29/15 0:00,1,PASS,R&K BAR B QUE,911 NORMANDY STE A,77015,Restaurant - Full Service,BARBECUE,7,HIGH
5701363,1/12/15 0:00,3,FAIL,LES GIVRAL'S SANDWICH & CAFE,2704 MILAM,77006,Restaurant - Full Service,VIETNAMESE,7,HIGH
5701407,1/10/15 0:00,1,PASS,LE PEEP,4702 WESTHEIMER,77027,Restaurant - Full Service,LOCAL / CONTINENTAL,7,HIGH
5701433,1/9/15 0:00,1,PASS,POST OAK RANCH BBQ,11201 S POST OAK,77035,Restaurant - Full Service,BARBECUE,7,HIGH
5701499,1/13/15 0:00,1,PASS,STARBUCKS COFFEE CO #6950,500 BAYBROOK MALL STE 1170,77546,Restaurant - Full Service,,0,MEDIUM
5701557,1/13/15 0:00,1,PASS,AIR FRANCE FIRST CLASS LOUNGE,3700 N TERMINAL  WAY STE D,77032,Restaurant - Full Service,,3,HIGH
5724566,1/26/15 0:00,1,PASS,DROUBI'S MEDITERRANEAN RESTAURANT,1635 ELDRIDGE PKWY STE 200,77077,Restaurant - Full Service,MIDDLE EASTERN,7,HIGH
5724593,1/29/15 0:00,1,PASS,GOT BANH MI & PHO,12116 WESTHEIMER,77077,Restaurant - Full Service,,0,HIGH
5701692,1/9/15 0:00,3,FAIL,CHACHO'S MEXICAN GRILL,6006 WESTHEIMER,77057,Restaurant - Full Service,MEXICAN / HISPANIC,9,HIGH
5702011,1/16/15 0:00,2,,MAYURI RESTAURANT,5857 WESTHEIMER STE A,77057,Restaurant - Full Service,INDIAN / PAKISTANI,8,HIGH
5702287,1/20/15 0:00,1,,AZUMA SUSHI ROBATA,909 TEXAS STE E,77002,Restaurant - Full Service,JAPANESE,7,HIGH
5702417,1/20/15 0:00,1,PASS,BLACK-EYED PEA #2015,4211 BELLAIRE BLVD,77025,Restaurant - Full Service,BAR & GRILL,8,HIGH
5702467,1/21/15 0:00,1,PASS,TORTILLERIA  & TAQUERIA  LA REYNA,6275 BISSONNET ST,77081,Restaurant - Full Service,MEXICAN / HISPANIC,8,HIGH
5702662,1/22/15 0:00,1,PASS,THAI HOUSE,1531 ELDRIDGE PKWY STE 100,77077,Restaurant - Full Service,THAI,7,HIGH
5702710,1/22/15 0:00,1,PASS,BRENNERS STEAKHOUSE,10911 KATY  FWY,77079,Restaurant - Full Service,LOCAL / CONTINENTAL,9,HIGH
5702854,1/23/15 0:00,1,PASS,CHILI'S GRILL AND BAR #13,12897 GULF  FWY,77034,Restaurant - Full Service,BAR & GRILL,8,HIGH
5703197,1/27/15 0:00,2,PASS,PAD THAI THAI RESTAURANT,401 LOUISIANA STE 102,77002,Restaurant - Full Service,THAI,7,HIGH
5703456,1/28/15 0:00,1,PASS,GOLDEN SEAFOOD,903 S 75TH,77023,Restaurant - Full Service,SEAFOOD,0,HIGH
5703553,1/29/15 0:00,3,FAIL,BOUDREAUX'S CAJUN KITCHEN,2903 WOODRIDGE STE 100,77087,Restaurant - Full Service,CAJUN,8,HIGH
5721604,1/29/15 0:00,1,PASS,CHIMICHURRI'S SOUTH AMERICAN GRILL,1660 W LAKE HOUSTON PKWY,77339,Restaurant - Full Service,MEXICAN / HISPANIC,9,HIGH
5699939,1/3/15 0:00,1,PASS,PHO DIEN,10623 BELLAIRE STE C198,77072,Restaurant - Full Service,VIETNAMESE,6,HIGH
5700067,1/5/15 0:00,1,PASS,EPICURE BAKERY & TEA ROOM,2005 W GRAY STE C,77019,Restaurant - Full Service,LOCAL / CONTINENTAL,6,HIGH
5700138,1/5/15 0:00,1,PASS,MCCORMICK & SCHMICK'S,1151 UPTOWN PARK  BLVD STE 1,77056,Restaurant - Full Service,SEAFOOD,9,HIGH
5721860,1/30/15 0:00,1,PASS,SICILY PIZZA & PASTA,13147 NORTHWEST  FWY,77040,Restaurant - Full Service,ITALIAN,8,HIGH
